"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"52249"	"TRINITY_DN9310_c0_g1"	0.0535363298296429	3.31143177729426	0.143875216094113	0.888054282403694	0.936378731277515	-7.00517364441776	"Unchanged"	454.92	327.67	130	332.94	205.26	322.28	375.94	210.33	442.5	129.46
"52250"	"TRINITY_DN9310_c0_g2"	0.141122367204705	1.70903726187869	0.411911673691778	0.68787128825587	0.807763876668359	-6.57178116101821	"Unchanged"	151	97	49	103	63	95	131	84	128	45
"52251"	"TRINITY_DN9310_c1_g1"	1.01397308674822	-1.46722319766597	1.70527857476096	0.114597788783439	0.251863728801902	-4.53338727979431	"Unchanged"	12	10	2	14	7	28	14	7	18	4
"52252"	"TRINITY_DN9311_c0_g1"	-0.0153760535006313	3.90697138692063	-0.179504674131536	0.860621278372144	0.92024299726412	-7.11468011032895	"Unchanged"	403.38	375.16	469.67	370.17	431.04	451.86	325.04	421.97	511.44	334.41
"52253"	"TRINITY_DN9313_c0_g1"	0.154513142790935	1.67920665142309	0.749384722085412	0.468467138207229	0.636707466809	-6.36214351685892	"Unchanged"	80	87.02	72	101	82	94	91.01	114	113	50.81
"52254"	"TRINITY_DN9314_c0_g2"	0.0685049977992246	4.0465403416117	0.660399951520323	0.521823209034866	0.682658500050742	-6.92620927603819	"Unchanged"	449	409	492	412.91	421	488	485.97	486.94	460	384
"52255"	"TRINITY_DN9314_c0_g5"	-0.0538746210303915	2.63288413503809	-0.285359251005194	0.780371678429708	0.869493525923268	-6.82731040482664	"Unchanged"	269	174	135	161	142	185	165.99	138	188	152
"52256"	"TRINITY_DN9315_c0_g1"	0.785899112010421	1.24066492353859	3.55891024473754	0.00410046262481137	0.02657629440254	-2.02844759670388	"Unchanged"	35.84	63.22	62.28	43.9	53.74	117.19	56.66	74.13	107.58	67.03
"52257"	"TRINITY_DN9316_c0_g1"	-0.0803195221537348	2.88939767759277	-0.67767765260697	0.511192232338301	0.673928223310288	-6.68477077302831	"Unchanged"	201.35	196.08	241.1	172.19	221.81	180.8	173.44	176.75	236.84	218.36
"52258"	"TRINITY_DN9317_c0_g1"	0.24592990400136	5.31215544379867	0.694268319903115	0.501105593509947	0.665193399145789	-7.08322657329221	"Unchanged"	1343.8	1152.1	368.06	1310.55	1331.3	1442.92	1330.8	1111.73	1487.02	649.81
"52259"	"TRINITY_DN9318_c1_g1"	-0.652789413442974	3.21442666536008	-6.9715577748685	1.73187147280205e-05	0.000836877928090338	3.19475907249053	"Unchanged"	332.93	289.76	341.25	289.39	320.31	201.37	203.02	196.81	249.06	162.69
"52260"	"TRINITY_DN9318_c2_g1"	-0.279350621628264	3.40902328325791	-1.57849439065353	0.14116668160368	0.289864047097953	-5.81877429051244	"Unchanged"	292.07	329.96	335	415.9	242.2	234.8	269.83	234.25	377.23	212.68
"52261"	"TRINITY_DN9318_c3_g1"	-0.398633153725912	1.22880491566618	-1.92057216949994	0.0795574603200007	0.196959937381209	-4.84867260363055	"Unchanged"	83	66	91	47	95	49	33	53	85	56
"52262"	"TRINITY_DN9318_c3_g2"	-0.458991816894823	2.35202813044693	-2.19274536477825	0.0493813390976568	0.14284134529028	-4.65004328633873	"Unchanged"	152.53	128.01	260.91	138.66	162.57	142.15	63	120.61	161.61	118.27
"52263"	"TRINITY_DN9319_c0_g1"	0.0158778582634702	2.77115490036253	0.113404495903611	0.91163794149435	0.949874690933214	-6.89449177862625	"Unchanged"	172	178.56	201	187	184.52	216.38	167.46	162.57	275.57	130.01
"52264"	"TRINITY_DN932_c0_g1"	0.58637533697923	7.65089419451928	5.92507239186199	7.82787622877338e-05	0.00206281984476363	1.19561473034337	"Unchanged"	4244.05	4240.72	5304.06	4090.01	4558.99	7299.91	4998.66	7659.21	8643.58	5585.83
"52265"	"TRINITY_DN932_c1_g1"	0.00161391833049766	2.35680496658478	0.0103348148870856	0.991928778653743	0.996108403648944	-6.80921948467732	"Unchanged"	151.73	146.05	131.96	120.21	146.69	113.77	109.06	182.87	145.85	152
"52266"	"TRINITY_DN932_c1_g2"	0.130267942518427	1.94882101268671	0.705210370183176	0.494518967707415	0.659152604336961	-6.45593578326684	"Unchanged"	101.38	100.47	143.14	81.68	88.09	79.49	97.95	111.08	156.71	106.04
"52267"	"TRINITY_DN932_c2_g1"	-0.117167628556107	2.57693565244243	-0.746730899177704	0.470007611251221	0.638147378521348	-6.56569858068344	"Unchanged"	176.93	162.44	178.71	130.24	201.72	181.38	118.8	115.98	243.93	139.21
"52268"	"TRINITY_DN932_c4_g1"	-0.439465507283738	0.265479508645508	-1.91672866286698	0.0800859813305835	0.197845279456738	-4.6555092464002	"Unchanged"	46.97	30.71	34.63	34.88	52.83	36	19.77	22.8	24.26	29.76
"52269"	"TRINITY_DN9320_c0_g1"	-0.47839717286596	2.23290613459867	-2.61121179461291	0.0232049426888211	0.0854992574033105	-3.9093031392243	"Unchanged"	163.48	124.81	152.97	127.83	194.25	87.59	99.94	128.69	169.11	69.31
"52270"	"TRINITY_DN93200_c0_g1"	1.71667440332947	-2.10533409050644	1.91917968109186	0.0797485700577797	0.197253500409854	-4.08781137022032	"Unchanged"	1	4.32	15.72	0	27.02	18.75	5.4	6.02	12.47	11.26
"52271"	"TRINITY_DN93208_c0_g1"	0.173709360084468	-1.19129371562951	0.4514479630466	0.659943825199219	0.787748416338805	-5.83306293880958	"Unchanged"	7.44	9	17	14.47	17	17	11	8	11.57	9
"52272"	"TRINITY_DN9321_c0_g1"	0.223104738278755	3.82489004469553	1.36205125500105	0.198901259263979	0.365846213947011	-6.18838532693562	"Unchanged"	372.36	320.83	402.6	323.34	357.19	284.47	375.1	568.14	470.21	434.93
"52273"	"TRINITY_DN9321_c0_g2"	-0.275090057178806	1.3852417915523	-1.57328393163775	0.142365377728347	0.291587410002354	-5.39258926079426	"Unchanged"	91.28	57.52	80.24	78.1	92.58	76.27	58.99	47.71	70.3	62.03
"52274"	"TRINITY_DN93218_c0_g1"	-0.546287308452234	-0.560303609894787	-1.36425972569818	0.198224825206563	0.364861132582409	-5.23595360131127	"Unchanged"	35.05	29.01	11	29	21	10.3	13.08	21.01	11	14.21
"52275"	"TRINITY_DN9322_c0_g1"	0.583299948157372	-1.60945744353876	0.998811719008336	0.33815216078042	0.517965962834377	-5.30063201969107	"Unchanged"	3	9.86	17.69	6	11.39	12.83	19.28	5	9	6.64
"52276"	"TRINITY_DN93228_c0_g1"	-1.65220793734985	-1.80206776006251	-3.27302477487998	0.00690030337460023	0.0376859524899971	-2.20256058549048	"Down-regulated"	19	21	12	14	11	1	2	8	4	3
"52277"	"TRINITY_DN9323_c0_g1"	-0.0933176177142559	1.65963205191398	-0.576600681652761	0.575165614697714	0.725035527695915	-6.47529270927814	"Unchanged"	87.71	72.1	109.19	73.06	112.51	74.03	68.23	78.39	96.74	91.98
"52278"	"TRINITY_DN9324_c0_g1"	0.361870053198973	2.88243078120043	2.85937335941752	0.0147325968334452	0.0628733365529946	-3.60261361291526	"Unchanged"	194	178	155	173	181	195	191	227	285	246
"52279"	"TRINITY_DN9325_c0_g1"	-0.0867597820754837	2.03992231865672	-0.287232552807947	0.778972103834312	0.868682263824197	-6.69317201623651	"Unchanged"	163.88	95.75	92.87	72.64	175.11	103	117.92	131.75	68	137.47
"52280"	"TRINITY_DN9326_c0_g1"	0.0921583861431039	3.74592818217668	0.723873300242578	0.483406518786499	0.649417441729851	-6.82569605498953	"Unchanged"	380.57	323.22	375.83	268.59	422.86	441.13	327.54	408.91	349.28	365.62
"52281"	"TRINITY_DN9327_c0_g1"	-0.0141793763972819	1.77072553058212	-0.0754084993451511	0.941167321937296	0.967080464463286	-6.67278105746247	"Unchanged"	106.02	96.74	109.56	81.53	82.52	133.31	62.5	70.03	137.19	70.33
"52282"	"TRINITY_DN9328_c0_g1"	0.0906224887370848	2.16783105692986	0.504572059000179	0.623253756521493	0.761366633393841	-6.63150437896505	"Unchanged"	139	133	88	95	147	118	111	128.09	126	143
"52283"	"TRINITY_DN9329_c0_g1"	0.730399594711367	-1.44278253683726	1.42009092775865	0.181748718087288	0.344238413674328	-4.9041447031266	"Unchanged"	16.62	7.55	13.54	1.36	14.07	13.94	9.92	6.95	16.41	12.81
"52284"	"TRINITY_DN9329_c0_g2"	0.707847037192382	3.86422133332277	5.98525876202239	7.14855361271338e-05	0.00196075128365655	1.64829200355976	"Unchanged"	279.86	351.94	320.29	313.43	283.39	571.99	370.85	476.98	639.95	486.95
"52285"	"TRINITY_DN933_c0_g1"	-0.0530457430481449	7.57547305343853	-0.784272337271507	0.44851189347597	0.618879963419034	-7.21705678455307	"Unchanged"	5287.58	4609.19	6193.59	5042.66	5126.71	4981.15	4416.83	5267.28	6405.05	4657.21
"52286"	"TRINITY_DN933_c1_g1"	-0.0957185016726703	5.5972784128132	-0.995464053769915	0.339709667439645	0.51960068419353	-6.85528732476654	"Unchanged"	1388.02	1199.5	1523.03	1563.2	1208.51	1212.18	1083.54	1305.89	1567.61	1161.55
"52287"	"TRINITY_DN933_c2_g1"	-0.174942125309675	2.34280277617089	-0.772701166479563	0.455069246179718	0.624565720159649	-6.49323997850037	"Unchanged"	120.88	147.15	148.7	177.02	143.29	116.58	202.56	133.12	119.32	94.57
"52288"	"TRINITY_DN933_c2_g2"	0.334473708018739	0.575400654587967	0.88804793620641	0.392455972994445	0.570013063073289	-5.99614364020502	"Unchanged"	32.58	44.64	24.01	43.02	45.01	43	66.01	30.29	27.01	68.98
"52289"	"TRINITY_DN933_c3_g1"	0.0506003410814531	1.25451475410634	0.192999211559602	0.850278595505918	0.914284765141165	-6.53774829495322	"Unchanged"	78.95	39.73	71.83	67.91	76.17	57.88	36.4	52.38	96.95	95.09
"52290"	"TRINITY_DN933_c5_g1"	-0.44628587193564	2.65638218465414	-2.75713985106785	0.0177699206336557	0.0715043096238194	-3.73825631282123	"Unchanged"	245	181	241	150	190	107	127	167	205	138
"52291"	"TRINITY_DN9330_c0_g1"	-0.0945427299161142	5.08970555703649	-1.24850483146268	0.236319933292476	0.410188840046945	-6.52183517066066	"Unchanged"	992	919	1018.98	902	976	1010	818	852.91	1085	708.97
"52292"	"TRINITY_DN9330_c1_g1"	0.333784026218123	3.22259732585911	2.20127390216872	0.0486379736287786	0.141347300722729	-4.81842210080212	"Unchanged"	257.74	195.72	260.73	230.92	189.85	372.63	249.08	314	328.1	189.43
"52293"	"TRINITY_DN9330_c2_g1"	1.24164282210136	-1.38459758845213	1.31591816490096	0.213472468391793	0.383567805103829	-5.01485705563174	"Unchanged"	18.26	4.28	28.27	12.17	1.15	22.37	13.94	46.4	9.9	3.57
"52294"	"TRINITY_DN9331_c0_g1"	-1.40832105439303	2.5122906386656	-6.33351542785674	4.26920667204001e-05	0.00142984248829389	2.37196761517872	"Down-regulated"	320.25	269.41	228.46	160.7	311.7	93.77	51.41	92.38	122.58	125
"52295"	"TRINITY_DN9331_c1_g1"	-1.22340805526384	0.842289212073565	-4.09542264834717	0.00157192448405223	0.0140000891783339	-1.02064544423067	"Down-regulated"	60	74	60	110	85	27	27	18	37	46
"52296"	"TRINITY_DN9332_c0_g1"	0.296763244176509	3.99028143241726	2.62881200856759	0.0224713314953513	0.0836633713028716	-4.22283739815471	"Unchanged"	370.2	396.79	382.91	375.69	413.96	435.71	439.31	413.66	581.72	538.62
"52297"	"TRINITY_DN9333_c0_g1"	-0.0695793796680758	4.61759595090889	-0.657908930959576	0.523366505795583	0.683812429237492	-7.01975426471452	"Unchanged"	674.72	549.96	895.66	620.06	733.45	680.02	557.77	743.44	703.04	564
"52298"	"TRINITY_DN9333_c1_g1"	0.639488763634322	-0.740387831151279	1.4813245304473	0.165016635828755	0.322752340586207	-5.04428601842852	"Unchanged"	11.49	11.02	25.59	7.65	21.76	18.56	5.25	23.45	42.4	16.01
"52299"	"TRINITY_DN9333_c2_g1"	0.542664033844894	-0.52497625943237	1.18287982481365	0.260402230746527	0.437132734561721	-5.45959054649728	"Unchanged"	7	29	25	12	24	27	9.65	28	38	11.64
"52300"	"TRINITY_DN9334_c0_g1"	0.100946378412232	5.08769062493614	1.27094970118524	0.228503870341317	0.401281270067324	-6.49484044123642	"Unchanged"	922	808	882	916	955	910	922	1039	1098	792
"52301"	"TRINITY_DN93340_c0_g1"	0.505285739862666	-1.38585424791995	0.727269638015707	0.481400856413656	0.647666814613515	-5.59842838794236	"Unchanged"	26	14	1	14	12	10	6	19	9	12
"52302"	"TRINITY_DN93345_c0_g1"	-2.84940066904825	-1.68731639242555	-2.31558423853109	0.0396478162672156	0.122722762041323	-3.56841484982013	"Unchanged"	16.32	17.02	14.92	39.47	38.82	31.67	0	0	0	64.99
"52303"	"TRINITY_DN93357_c0_g1"	-0.501711526795196	1.11635321848242	-1.44470909276843	0.174857227990888	0.335733531758416	-5.50261729560509	"Unchanged"	80.06	80.54	57.98	46.92	102.59	75.24	33.99	102.71	40.56	21.71
"52304"	"TRINITY_DN9336_c0_g1"	0.0188105425120546	2.62646952652357	0.180474994266167	0.859876661630559	0.91980945783916	-6.85209954279732	"Unchanged"	153	163	181.02	157	178.03	191	150	166	194	144
"52305"	"TRINITY_DN9336_c0_g2"	-0.0711048271372562	2.87706092829994	-0.641601250238136	0.53353507246537	0.692341789966931	-6.70680908243045	"Unchanged"	216	160.03	223	191.04	235.08	201.72	173.01	176	249.26	179.86
"52306"	"TRINITY_DN9336_c1_g1"	0.456122368146768	2.31385171364006	3.1621482119212	0.00845312298790464	0.0430822537888981	-2.94270031225122	"Unchanged"	122	100.01	136	105	116	155	152	181	146	160
"52307"	"TRINITY_DN9336_c1_g2"	0.384853781822586	1.62282155516202	2.45191127142024	0.0310028086904627	0.104110252977894	-4.06279717433728	"Unchanged"	81.67	71.43	68.59	81.01	70.62	91.86	70.93	123.51	107.34	81.67
"52308"	"TRINITY_DN9336_c2_g1"	0.153003094417849	-0.124379853121519	0.324226311631315	0.75150574767271	0.851033710632237	-6.18830122861837	"Unchanged"	31.5	23.11	16.89	26.67	30.18	35.59	40.52	19.08	50.42	4.95
"52309"	"TRINITY_DN93368_c0_g1"	0.73938049374982	0.0530511733337292	1.7647103657656	0.103747897117695	0.235544184997282	-4.83663994388331	"Unchanged"	20.31	30.36	51.68	10.63	20	54.69	13.47	43.24	59.52	21.49
"52310"	"TRINITY_DN9337_c0_g1"	-0.249139056657883	0.861445608714557	-1.19751742028965	0.254869795752579	0.431199199377229	-5.74923194357065	"Unchanged"	51.23	59.44	72.93	32.42	67.54	40.8	41.84	46.2	51.5	36.46
"52311"	"TRINITY_DN93372_c0_g1"	0.988157223838284	-1.43654691783202	1.85950866726346	0.08834465563169	0.211373517110071	-4.32931238664314	"Unchanged"	10.54	9.56	3.16	5.17	13.72	17.68	6.28	5.24	14.67	28.1
"52312"	"TRINITY_DN9338_c0_g1"	0.151884851290801	0.0460391805868079	0.46059993990613	0.653552920376369	0.783137557934196	-6.17084980880023	"Unchanged"	36.07	18.05	36.88	32.13	22.7	18	27.05	23.43	63.27	19.08
"52313"	"TRINITY_DN9339_c0_g1"	0.110742307462957	3.72135761467784	1.02518982240999	0.326061387439523	0.506000311684301	-6.55494118605866	"Unchanged"	329	343.19	442.65	261.38	360.38	371.17	310.75	397.68	438.8	351.6
"52314"	"TRINITY_DN9339_c0_g2"	0.140452147610565	4.16894195275009	1.5529132638686	0.147136971935682	0.298427379667886	-5.99578883247351	"Unchanged"	488.45	455.95	535.63	365.54	489.84	516.26	419.66	515.34	593.76	530.08
"52315"	"TRINITY_DN934_c0_g1"	0.139265702750309	2.81131453168454	0.941404324890409	0.365582904068719	0.544301427110524	-6.451074658378	"Unchanged"	175.02	145.23	210.95	215.88	169.25	214.63	177.06	157.32	257	202.77
"52316"	"TRINITY_DN934_c0_g2"	0.291521014718136	2.61007049769292	1.93863558108606	0.0771162652290259	0.192838526140037	-5.11827336652277	"Unchanged"	162	148	186	110	152	157	133	191	246	205
"52317"	"TRINITY_DN934_c1_g1"	0.342580292185661	4.33313830026525	2.90379211007104	0.0135793947720555	0.0594157236784548	-3.78461441803106	"Unchanged"	424.64	427.49	657.15	443.73	511.05	553.8	492.13	685.36	767.73	593.91
"52318"	"TRINITY_DN934_c1_g2"	-1.18624759031533	2.7327250690402	-3.02100369147586	0.0109508297229657	0.0512655224210586	-3.26300831499161	"Unchanged"	197.51	255.08	167.59	224.03	776.57	109.01	104.15	142.8	140.9	98.96
"52319"	"TRINITY_DN934_c1_g3"	0.204773291681219	3.20572792830889	1.63854773222906	0.12797376378031	0.271530502377582	-5.69435050842738	"Unchanged"	207	225	299	191	250	253	221	272	315	295
"52320"	"TRINITY_DN934_c2_g1"	-0.199835012528923	3.4791828025404	-1.53034188000607	0.152585057073598	0.305873063770687	-5.90013178459704	"Unchanged"	395.54	383.09	284.92	246.36	330.55	294.81	232.57	272.09	339.86	279.82
"52321"	"TRINITY_DN934_c2_g2"	-0.542913532757324	-0.485905448535858	-0.793021839060348	0.443594118429241	0.614902076953078	-5.82742803649976	"Unchanged"	32.76	32.35	30.85	59.45	5.77	5.27	8.66	17.12	27.44	21.69
"52322"	"TRINITY_DN934_c2_g3"	0.0735707081049063	4.15215294287639	0.541715923383169	0.598207841794928	0.743077231211728	-7.01910815397873	"Unchanged"	429.57	388.1	650.12	384.05	547.73	440.03	394.39	568.28	585.55	511.9
"52323"	"TRINITY_DN934_c2_g4"	-0.575736985550991	2.04329117728966	-3.3191552408279	0.00634247184242761	0.0355203239272529	-2.60421189478785	"Unchanged"	170.74	119.37	152.65	100.82	152.38	89.38	78.73	82.01	153.94	62.83
"52324"	"TRINITY_DN934_c2_g5"	-0.108527633117854	1.71428472965253	-0.540323308925884	0.599137492459102	0.743776952135785	-6.50873152479344	"Unchanged"	127	91	73	67	122	117	78	71	98	65
"52325"	"TRINITY_DN934_c3_g1"	-0.238774548829896	3.54696434990032	-1.68982286129664	0.11758031932486	0.256412301770761	-5.6869502137248	"Unchanged"	336.14	409.37	341.79	329.65	306.79	322.99	206.64	292.25	311.61	343.54
"52326"	"TRINITY_DN934_c4_g1"	-0.227279661650037	3.72920032138113	-0.759062451917112	0.46287636207378	0.631507467568539	-6.79450605654786	"Unchanged"	531.35	467.42	290.98	417.06	301.08	464.51	422	355.24	423.56	131.14
"52327"	"TRINITY_DN934_c5_g1"	0.0530450911264009	5.38583637011985	0.576532014223565	0.57521050144552	0.725075306128143	-7.16989008934245	"Unchanged"	1291.29	1130.44	1128.84	997.36	1084.26	1204.7	1046.19	1179.57	1517.11	863.32
"52328"	"TRINITY_DN934_c6_g1"	0.169618792483134	2.28085095169244	0.879462172577317	0.39690424410809	0.573859452438478	-6.39043718983055	"Unchanged"	129.24	153	138.09	81.86	128.17	138.55	155.92	132.61	121.69	155.12
"52329"	"TRINITY_DN934_c7_g1"	0.0207501890648974	1.46419808613426	0.135966077101342	0.89416597030139	0.939949108456374	-6.59599205741532	"Unchanged"	88.88	67.82	81.17	56.91	85.57	79.37	66.6	86.81	72.35	64.68
"52330"	"TRINITY_DN9340_c0_g1"	-0.558066140284554	2.24870386581948	-1.76566960220982	0.103580601085361	0.235288697566617	-5.30107816733797	"Unchanged"	113	194	235.34	141	130	202.14	133	62	114	65
"52331"	"TRINITY_DN9341_c0_g1"	0.525092214766282	2.99927841828831	1.96562645795432	0.0735970036462913	0.186829768754104	-5.15503855578726	"Unchanged"	199	190	286	180	103	227	173	375	409	191
"52332"	"TRINITY_DN9342_c0_g1"	0.144535272244052	3.85701470757727	1.73849315527412	0.108415289329428	0.242673247971028	-5.67431617390747	"Unchanged"	357	352	410	335	415	403	387	410	476	396
"52333"	"TRINITY_DN9343_c0_g1"	0.250555901161444	1.64835401204994	0.942801601173986	0.364897014596205	0.543562937060832	-6.19032027207587	"Unchanged"	60	106	88	66	83	162	74	63	82	99
"52334"	"TRINITY_DN9344_c0_g1"	-0.753167289343413	5.06120501225906	-3.48828037924465	0.00466088419949188	0.0288834627429148	-2.80753408271151	"Unchanged"	1611.04	1290.23	1224.4	666.36	1399.71	719.31	410.64	711.81	1130.06	649.18
"52335"	"TRINITY_DN9344_c1_g1"	-0.333270227660521	-1.42025973211748	-0.605525398402967	0.556426461895019	0.710914197574413	-5.6663770297835	"Unchanged"	17	9	5	19	18	18	5	3	6	13
"52336"	"TRINITY_DN9344_c2_g1"	-0.194287726717943	1.52558941333254	-1.06822907722258	0.30702264565563	0.487029535693403	-6.03884806693272	"Unchanged"	89.14	64.76	78.4	106.48	90.16	76.6	59.24	78	68.65	73.06
"52337"	"TRINITY_DN9345_c0_g1"	0.372085699111606	4.12241346178819	4.29720272236949	0.00110475901402495	0.0110988081883692	-1.21755056561775	"Unchanged"	439.38	378.76	392.04	397	472.67	552.12	503.58	518.67	681	444.09
"52338"	"TRINITY_DN9346_c0_g1"	0.612925151964276	1.86594345233663	4.42697332490701	0.000882874098312831	0.00957917516084843	-0.608453968477007	"Unchanged"	86	96	84	69	73	129	101	142	140	98
"52339"	"TRINITY_DN9347_c0_g1"	0.322624917091226	-0.447856444777022	0.732751658671766	0.478174366794916	0.644873223682584	-5.89472277862196	"Unchanged"	23.65	22.15	33.6	9.9	14.56	10.47	12	31.29	55.38	13.62
"52340"	"TRINITY_DN93471_c0_g1"	0.132233194496419	-0.499136368536094	0.37024489732151	0.717834213323493	0.828988931523166	-6.08501792273093	"Unchanged"	25.89	29.35	18.43	9.69	19.2	9.47	21.57	25.27	18.32	21.2
"52341"	"TRINITY_DN9348_c0_g1"	0.0434172118347787	3.32422427951587	0.30229215724418	0.767750718059636	0.860972300538256	-6.96991637107752	"Unchanged"	266	304	255	277	234	314	263	312	248	249
"52342"	"TRINITY_DN93487_c0_g1"	-0.144222440561799	-1.17226432042706	-0.313309183045646	0.759576217427101	0.855887312478247	-5.89327443780847	"Unchanged"	15.94	13.14	9	10.44	19.99	13	20.54	3.05	8.56	13.87
"52343"	"TRINITY_DN9349_c0_g1"	1.12497655588424	0.397598053757396	3.85397747906595	0.00241167428403406	0.0184803291043811	-1.3841079457954	"Up-regulated"	16.51	21.47	34.12	36.71	25.21	37.02	43.34	47.5	82.45	49.09
"52344"	"TRINITY_DN9349_c1_g1"	-0.138234012506999	2.40459490766398	-0.686495453828516	0.505816350785864	0.669252062886677	-6.57163326869837	"Unchanged"	148.05	114.12	159.15	153.43	192.72	138.16	72.53	128.61	212.16	158.56
"52345"	"TRINITY_DN9349_c2_g1"	0.830662103629938	0.39102645392618	2.73119209295154	0.0186347963620315	0.073846593399133	-3.34009165336236	"Unchanged"	14.96	39.09	37.28	26.33	30.29	45.65	36.13	58.43	41.45	47.16
"52346"	"TRINITY_DN9349_c3_g1"	-0.103981368050875	-0.54454538135011	-0.315827505452385	0.757711876520575	0.85457443445093	-6.09168073649432	"Unchanged"	31.67	20.23	28.84	10.89	18.17	20.74	10.34	12.08	34.62	10.2
"52347"	"TRINITY_DN9349_c3_g3"	0.190457593865092	2.34022344797403	0.644182701341245	0.531917912051748	0.690985124299179	-6.58648723922436	"Unchanged"	219.21	128.25	172	84	83	224	144	93	141	159
"52348"	"TRINITY_DN935_c0_g1"	0.333667296687028	8.97921946692403	2.86598256376729	0.0145550254562186	0.0623263864446534	-4.2807112975654	"Unchanged"	14179.8	11213.98	13071.32	9492.82	12547.41	16035	12691	15376.87	22577	14260
"52349"	"TRINITY_DN9350_c0_g1"	0.61883449654522	9.28421188823404	4.19269482989957	0.0013253627887857	0.0125109002854639	-1.86820953111771	"Unchanged"	13767.43	12496.53	13207.85	15842.26	11686.31	27614.04	20863.78	24587.13	20121.15	15313.51
