"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"1894","TRINITY_DN25942_c0_g1",-1.30272160685809,0.427851475656147,-4.7798595886514,0.000485185980665149,0.00641637760533967,0.160686056016214,39.22,77.31,69.27,56.15,59.44,18,22.21,22.14,29.59,15.25
"1895","TRINITY_DN25959_c0_g1",-1.0961318692689,3.98019774167558,-5.95601797939669,7.47042620569949e-05,0.00201050940996636,1.59627341401683,560,548,894,657,553,256,240,236,507,283
"1896","TRINITY_DN25971_c0_g2",-2.62365108628644,-1.34992809709283,-3.7398495923368,0.00295856115515194,0.0212289853801712,-1.52021022708433,46.36,34.06,19.18,22.42,22.85,7.74,5.76,0,6.78,3.89
"1897","TRINITY_DN25993_c0_g1",-3.85027978535851,-1.14419073160086,-4.01263752109364,0.00181911866547502,0.0154007087858484,-1.22285094379704,29,77,46.45,62,33.39,6,7,0,1,7
"1898","TRINITY_DN26002_c0_g1",-1.78589920947975,-1.68353662456818,-3.6155379256391,0.00370121002953687,0.0247495100462921,-1.70074900194427,24,15,15,10,25,1,2,7,8,2
"1899","TRINITY_DN26011_c0_g1",-1.60938314527495,1.22174112321845,-5.16828005199146,0.00025599625772128,0.00429352218739381,0.723053022624534,171.82,81.47,123.18,57.02,164.23,40.73,21.23,39.47,45.94,28.55
"1900","TRINITY_DN26018_c0_g1",-1.86216187813434,0.864945748177966,-3.54763261126747,0.00418509930063218,0.0269705848413134,-1.95981684403162,145.01,77.01,56,221.85,60.01,30,36,24,33,8
"1901","TRINITY_DN26063_c0_g3",1.16097798534215,-0.0238201251192715,3.90823247961179,0.00218935335107986,0.0173694012444986,-1.24377457573125,28.18,14,13.01,23,20,26.01,46.01,31.01,49,41
"1902","TRINITY_DN26063_c2_g1",-2.33830540534193,-0.0618785113333137,-7.63209953728665,7.18630442840437e-06,0.00050140369798223,3.87958317351154,74.97,70.09,63,33.99,66.35,15.58,6,12,12,6
"1903","TRINITY_DN26086_c0_g2",-1.18554995619637,0.345844429677856,-4.43967629443985,0.000863807678541989,0.00943251625046724,-0.388378367415367,94.86,45.57,44.14,52.63,42.74,20.86,20.56,21.77,25.39,16.29
"1904","TRINITY_DN26086_c2_g1",-2.58472908894821,-0.597228988326798,-6.77459119956309,2.27513340562911e-05,0.000975151939051008,2.60476844310163,55.36,43.04,49,28,57.61,12,5,2.13,10,4
"1905","TRINITY_DN26109_c1_g1",-1.95856208947843,-0.958288773338463,-3.3551600169464,0.00593904183135384,0.0340462082893304,-2.05085815936845,22.01,26,36.75,19,54.82,2.43,9.18,8,19.68,1
"1906","TRINITY_DN2613_c0_g1",-1.08784609187169,4.05228006897446,-3.98962995440654,0.00189473045566247,0.0157795566090855,-1.74340217195628,540.98,787.24,901.06,336.03,975.2,349.23,195.61,384.26,456.86,227.16
"1907","TRINITY_DN26139_c0_g1",-1.13813028582994,0.82445237592096,-4.27393559767308,0.00115032636505543,0.0114038244052376,-0.714898094462124,103.91,57.57,75.88,70.49,64.57,47.15,16.55,18.02,52.44,30.74
"1908","TRINITY_DN26153_c0_g1",-1.29081119278095,0.525776518375245,-5.61039949954949,0.000126868574518022,0.00275799705699829,1.44007084874869,64.07,55.55,61.68,53.33,80.29,19.31,11.18,29.52,29.47,30.72
"1909","TRINITY_DN26170_c0_g1",1.37011987726646,1.57921188051764,4.21974858109671,0.00126418939676158,0.0121442114940408,-0.909672575746557,34,52,51,77,60,168,123,133,208,57
"1910","TRINITY_DN26173_c0_g1",-1.08420024772642,-0.366572331830379,-3.08573247403181,0.00972446970687454,0.0472928855352837,-2.59325954862441,37,28.28,34.95,35.18,30.25,20.26,3,11,32.26,9.51
"1911","TRINITY_DN26204_c0_g1",-1.29079937387951,2.31898046144061,-4.59918320222166,0.000657853292711336,0.007854007581964,-0.369519451428389,223.01,236.53,258.46,117.77,268.21,76.3,38.72,84.71,169.27,94.78
"1912","TRINITY_DN26205_c0_g3",-1.26085441346749,0.214815183155491,-4.32949282030966,0.0010446110339066,0.0106884166561369,-0.558626230046657,50.91,53.78,64.09,26.53,63.85,15.25,22.8,11.62,26.03,20.19
"1913","TRINITY_DN26236_c0_g1",1.96671804915543,-1.47492589111513,4.0870080159721,0.00159537839861197,0.014125708363813,-0.999362127095528,6,8,7,2,7.43,20.88,15.85,19.33,12.95,21.9
"1914","TRINITY_DN26255_c0_g1",-1.62732143254932,-1.81613790890352,-3.42438769452191,0.00523509397741683,0.0312628454683442,-1.98953337435843,21,15,13,17,11,5,1,2,8,2
"1915","TRINITY_DN26267_c0_g1",-1.12585535082086,2.793965991979,-7.5208320408406,8.30320109029349e-06,0.000544776128470631,3.99263924815248,281.04,222.86,307.61,256.63,330.65,111.41,100.04,103.05,192.9,138.06
"1916","TRINITY_DN26268_c0_g1",-1.36498564120581,0.416125688216263,-4.17587310914002,0.00136494289374607,0.0127648914947975,-0.832473384268238,91,60,52,27,92,22,13,21,28,21
"1917","TRINITY_DN26277_c0_g1",1.20755291076849,0.0644202806910724,3.77057386651776,0.00279983590123256,0.0204520379403626,-1.48607590029263,25,12,19,22,24,68,51,36,36,26
"1918","TRINITY_DN26282_c1_g1",-1.51310004790314,-0.427356260822404,-3.39946927296017,0.00547813629467543,0.0322394819227092,-2.04079021941704,24.9,46.82,40.47,28.44,39.52,33.46,14.65,6.3,6.51,5.11
"1919","TRINITY_DN26288_c0_g2",-1.15926710750874,-0.193979250915178,-4.45325027305741,0.000843907996885224,0.00926819582940963,-0.328990007229502,49,34.02,32,25,50.01,12,10.03,12,26.13,13
"1920","TRINITY_DN26295_c0_g1",-1.4137019019536,0.137450048304154,-5.31295424673118,0.000202838156113175,0.0037297397394022,1.00064433832219,53.44,50.09,67.24,40.78,43.43,11,9,26.76,24.97,16.44
"1921","TRINITY_DN26318_c0_g1",-3.07442288858554,-1.96004176682492,-4.3292534145188,0.00104504421278035,0.0106884166561369,-0.964569919276395,20,22,27,16,24,7,0,0,7,3
"1922","TRINITY_DN26330_c0_g1",1.78196714513469,-1.29975771185996,4.59377550031171,0.000663919856145806,0.00790353795045448,-0.225285371032508,7,11,8,6,4,27,12,19,20,16
"1923","TRINITY_DN26343_c0_g1",-1.37426384353897,-0.396057395923894,-3.62314007431797,0.00365072828741097,0.0245113889989594,-1.67546707366283,51,20,42,24,42,16,8,12,7,18
"1924","TRINITY_DN26351_c0_g1",1.42385298995247,-1.44343478995124,4.04322093931943,0.00172341447778712,0.0148514491138601,-1.01510005372883,6.63,5.5,7.37,5.2,10.71,14.29,8.19,19.11,21.11,11.89
"1925","TRINITY_DN26351_c3_g1",1.42328159791298,0.547944822270643,3.25343073900298,0.00715205504807745,0.0386034956951455,-2.44465486595683,44.09,31,6,34.1,36.29,76.41,51,55,62,71.23
"1926","TRINITY_DN26356_c0_g1",-1.17664007643691,1.5228589276023,-3.93103864817049,0.00210231999509887,0.016912777230206,-1.40694372500976,157.49,133.94,120.99,79.65,106.91,122.17,37.45,39.38,37.34,45.47
"1927","TRINITY_DN26356_c1_g1",-1.21827081486328,0.967705411819408,-4.08039929448283,0.0016140528852519,0.0142146940546852,-1.0629810334782,153.73,74,66.28,71,67.58,35,24,20,47,45
"1928","TRINITY_DN26360_c0_g1",-3.81076475150013,-1.45123046178603,-5.26649401238918,0.000218510266802512,0.00389544146891362,0.106493456717862,64.18,30.14,29,29.11,49,0,4,2.01,2.03,3
"1929","TRINITY_DN26373_c0_g1",1.65510496415933,-1.17589361735577,3.27149849682046,0.00691958710411305,0.037719308697115,-2.18231675476453,6,8.02,7,11,8,14,8,29.14,47,13.21
"1930","TRINITY_DN2639_c0_g1",1.11976175890235,2.72823797300134,4.56543946848528,0.000696678837278468,0.00816836788928932,-0.502622904832501,109,139,73,159,161,265,316,230,357,182
"1931","TRINITY_DN2639_c1_g1",-1.33217614641461,3.27609681653659,-10.6930553382457,2.23177495486393e-07,7.77174183176644e-05,7.58497392211997,466.03,374,495.31,399.27,364,161.04,137.25,167.2,244.01,130.52
"1932","TRINITY_DN26404_c0_g1",-1.63126982352954,-0.741809771676928,-4.74224078865186,0.000516750238790175,0.00667455764379872,0.0972989609220445,48.17,34.47,22.34,21.68,30.04,7.23,3.13,6.24,14.39,8.2
"1933","TRINITY_DN26434_c0_g1",-1.52271615804682,-1.67184537167342,-3.09638105018741,0.00953637051308696,0.0466954202896393,-2.44987706278559,21,13,12,22,13,1,2,6,7,5
"1934","TRINITY_DN26473_c0_g1",-1.04038801990107,-0.262368872288529,-4.23935044486468,0.00122170432048314,0.0118723815785954,-0.673089386520876,28,37,32,31,42,17.43,14,10.21,15.41,13.82
"1935","TRINITY_DN2651_c1_g1",-1.05151695350033,1.11149987392232,-3.52862900396957,0.00433178069994716,0.027517364085538,-2.05350207095456,97,100,59,105.22,77,56.94,53,36,42,18
"1936","TRINITY_DN26510_c1_g1",1.39512190611682,-0.400667242396197,3.54449025601915,0.00420899888028143,0.0270796851309897,-1.80721512082429,21.39,5.4,21.99,17.86,11.21,21.66,29.6,34.97,53.41,23.96
"1937","TRINITY_DN26532_c0_g1",1.37850150139141,0.256042050930712,4.43611951219789,0.000869102507202626,0.00946752542945284,-0.385903252732915,30.11,20.7,27.31,16.17,15.65,67.15,64.33,30.79,71.15,32.47
"1938","TRINITY_DN26559_c0_g2",-2.45355392397393,-0.793883512853231,-3.75918050708851,0.00285764787461309,0.0207590765849822,-1.41828874733644,25,52,74.11,19,43,12,1,2,7,14
"1939","TRINITY_DN2657_c0_g2",1.04074362394863,1.33272432990156,3.31997594384841,0.00633297289613865,0.0354993935401361,-2.46434462100463,58,36,39,53,62,102,182,83,80,70
"1940","TRINITY_DN26580_c2_g2",-3.69921601407035,-2.94218243104448,-5.75804059335267,0.000100973959944503,0.00240340096558399,0.429181206630812,10.51,17,14,9.42,20.35,0,0,2,1.65,0
"1941","TRINITY_DN26591_c0_g1",-1.1511188309334,1.15771967404505,-4.10983740531106,0.00153257364400811,0.0137532111980275,-1.03904308903671,133.62,98,51,97,100,39,27,43,55,31
"1942","TRINITY_DN26591_c2_g1",-1.85437055272472,0.0785887985617296,-3.86079857247907,0.00238248892089941,0.0183679595884677,-1.31385149140729,98.01,41.57,77.51,67.4,26.33,12.88,20.09,7.06,24,8.36
"1943","TRINITY_DN26600_c1_g1",-1.25932659793836,-0.484467881690574,-3.69780369163915,0.00319089968122189,0.0223338340704336,-1.5412086691256,36,44,30,25,28,9,11,8,29,5
"1944","TRINITY_DN26627_c1_g1",-1.07524551965506,4.2280451753667,-7.56639690724075,7.82485254119888e-06,0.000527919798687323,3.90001229790966,840,815,795,492,804,331,341,379,347.04,362
"1945","TRINITY_DN26645_c0_g1",-1.44398423642713,-0.440364503680353,-4.26781539967982,0.00116263427994486,0.011478823946357,-0.612985445040026,37.41,44.94,28.87,20.66,45.56,20.99,11.11,8.65,10.44,5.96
"1946","TRINITY_DN26660_c0_g1",-2.2408135843988,3.01395872054179,-10.8483734971366,1.91328247023455e-07,7.17692047162258e-05,7.727421761877,481.45,415.08,624.1,424.8,463.24,93.58,96.45,53.36,167.29,114.21
"1947","TRINITY_DN26660_c0_g2",-2.16666502895522,2.8218902729678,-8.39820013998129,2.76182782682088e-06,0.000290591420442032,5.10848723192921,490.11,390.8,487.59,319,371.4,82.65,80.47,40.46,190.34,99.01
"1948","TRINITY_DN26670_c0_g1",1.01981290442909,2.4963129027146,3.20907899527678,0.00775679713405911,0.0407446676517571,-2.8845132171919,119.19,123.26,58.45,134.17,134.72,152.22,161.24,164,390.32,295.39
"1949","TRINITY_DN26688_c0_g1",1.16624105458781,0.686714505802472,4.39247733936532,0.000936897547643076,0.00994933934922862,-0.50079705742947,21,25,35,35,41,81,50,70,53,68
"1950","TRINITY_DN26701_c0_g1",1.13223703273256,-0.434845732221102,3.61445630593974,0.0037084503813862,0.0247735598985479,-1.69357439918198,21,15,13,9.46,16,44,16.8,27,23,35
"1951","TRINITY_DN26706_c0_g1",-1.15049730731784,0.973828818725822,-3.83008320141538,0.00251685032388918,0.0190236250648494,-1.50042725081257,124.02,69,77,41,114,27,28,46,32,40
"1952","TRINITY_DN26720_c0_g1",1.30121870419465,-0.00588735056115501,3.375023661144,0.00572773147557528,0.0332585876149433,-2.15434957405175,10,22,41,10,24,32,42,52,57,26
"1953","TRINITY_DN26724_c0_g5",2.09823031895168,-2.09789069379848,3.28516369678827,0.0067488603891744,0.0371009971121472,-2.25227110211309,3.4,1.27,10.87,9.77,2.34,11.41,10.31,10.5,14.02,10.76
"1954","TRINITY_DN2675_c0_g1",-1.02476938811632,5.47255128939359,-8.05561380016711,4.20146102110992e-06,0.00037340141568495,4.42552289372359,1797.26,1633.26,1564.55,1455.79,2286.23,723.92,867.18,869.68,872.62,882.64
"1955","TRINITY_DN26754_c0_g2",1.02835318251705,-0.111059353506892,4.8636140715922,0.000421956043270358,0.00588007290494195,0.31548648568192,20,14,20.43,16,25,36,27,40,42,26
"1956","TRINITY_DN26760_c2_g2",1.04311722725516,2.59509707396285,4.54624391951836,0.000719827357671712,0.00833400886544463,-0.514623522357652,121.15,135.14,185.83,61.64,104.43,263.55,194.87,311.69,277.5,161.72
"1957","TRINITY_DN26769_c1_g1",-1.16268802670134,0.0825150621605124,-3.31444812411679,0.00639723272718918,0.0357350195403663,-2.2717270009763,46,46,63,22,59,10,10,19,41,18
"1958","TRINITY_DN26782_c0_g1",-5.19188037231595,-2.16885135611577,-6.22368152117493,5.01387420230244e-05,0.00158146366081875,0.94820698178555,53.32,32.77,57.08,15.09,47.98,1.11,0,0,0,1.14
"1959","TRINITY_DN26796_c0_g1",1.18628643421414,1.40298640461468,3.43677998892577,0.00511834274472484,0.0308040613329862,-2.26612170939616,59,54,36,62,41,55,142,102,200,81
"1960","TRINITY_DN26796_c0_g2",1.4986532289496,0.00249310222057976,3.57216277247893,0.00400323849364957,0.0261250230799167,-1.81111071244682,23,31,9,11,21,28,76,37,70,27
"1961","TRINITY_DN26797_c0_g1",-1.06181958344756,2.81522950044003,-4.55928939256497,0.000704009489845645,0.00822241360579654,-0.526862531860431,404.1,285.61,180.14,245.42,295.74,147.37,123.28,158.22,107.22,128.28
"1962","TRINITY_DN26812_c0_g1",-1.07632813874465,0.350154103033944,-4.49165844622691,0.000790151281712521,0.00887590218166578,-0.304244096290028,41.4,51.88,54.93,46.27,68.58,29,13.8,15.02,30.83,24.47
"1963","TRINITY_DN26848_c0_g1",-1.73983461225985,-1.49780719097317,-4.09148385109707,0.00158285818835813,0.0140721215630904,-0.985756003867168,22,17.58,28.1,15,15,4,1,3,9,5
"1964","TRINITY_DN26887_c0_g2",1.28282794326762,-0.475356662986829,3.56640296879096,0.0040452008767592,0.0262996080430085,-1.76390791911497,15.04,7,15.05,11,23.28,27.14,23.15,42.29,22.05,32.2
"1965","TRINITY_DN26890_c0_g1",1.52895135339088,1.91305371399431,3.1978152075745,0.00791845005372442,0.0413570594269373,-2.7785909392675,106,55,74,84,26,482,94,119,201,129
"1966","TRINITY_DN26897_c1_g1",1.01231549988182,-0.0914565941408273,3.35591554715267,0.00593086129456419,0.0340186773825676,-2.18240453954346,21.41,18,14.53,16.92,27.79,53,14,37.65,44.11,33
"1967","TRINITY_DN2690_c0_g2",1.23321201385677,2.89514002494197,4.60555477374251,0.000650779749911299,0.00779831711333454,-0.458243101085,120,145,257.01,93.02,97,334.01,253,204,452,360
"1968","TRINITY_DN2690_c0_g4",1.26454169578971,2.90288444767041,4.09448115688351,0.00157453082909851,0.0140187111352917,-1.35582662527312,114.01,159.02,256.01,80,106,346,216.02,198.01,511.06,397.02
"1969","TRINITY_DN2690_c0_g5",1.32098236973184,3.16701021835251,4.97804904766432,0.00034921265105149,0.00522675434874562,0.134346052597077,129,173,248,118,135,468,261,246,542,508
"1970","TRINITY_DN26955_c0_g1",-2.25093340011321,-0.375465998455625,-5.87215347914322,8.48183856316698e-05,0.0021583836618822,1.6901331746513,43,35,49,46,72,16,8,5,14,3
"1971","TRINITY_DN26990_c0_g1",1.13148011724175,-0.76213753398525,3.58586056151148,0.00390522489284114,0.0256873971636864,-1.70804902927937,13.85,8.21,15.6,13.87,9.97,17.47,17.4,18.98,26.76,30.4
"1972","TRINITY_DN270_c16_g1",-1.95279068004582,0.00161539369270058,-5.4937502702106,0.000152275514698967,0.00309931065620989,1.25848412682574,97.8,42.55,41.66,54.86,50.94,24.66,8.15,12,10.47,10
"1973","TRINITY_DN2702_c0_g1",-6.45635199628114,3.86387425743576,-10.8394332635354,1.93021895079064e-07,7.18354602846199e-05,7.64344728216453,4242.35,3172.03,5945.35,1581.86,5302.32,47.01,23.61,47.32,38.88,50
"1974","TRINITY_DN27037_c0_g1",-2.75260143466439,-1.50112933496269,-5.81587189848355,9.24137541562525e-05,0.00227925729010993,0.925096336281695,31,24,24,26,23,1,6,3,2,3
"1975","TRINITY_DN27061_c2_g1",-1.21667693346665,-0.380418458189126,-3.9021650335496,0.00221312878261775,0.0174835566616358,-1.21459798071127,41,39.01,48,18,29,9,9,16,19,9
"1976","TRINITY_DN27085_c0_g1",1.04968890956892,1.00600198609364,5.33941589481939,0.000194446222821166,0.00362458483360588,1.00229083311405,42,42,40,43,31,90,78,74,71,70
"1977","TRINITY_DN2709_c5_g1",-1.08892291356966,3.83261843272327,-4.22692690803558,0.00124845562912426,0.0120291851414877,-1.28243582113963,517.8,442.88,449.62,459.39,1205.75,263.63,238,269.17,347.75,220.38
"1978","TRINITY_DN2709_c8_g1",-1.52399078734434,1.09680903145795,-7.22866707394271,1.22196470236599e-05,0.000673956534437971,3.67106842612144,125.59,111.83,101.2,72.89,95,39.34,24.98,23.38,57.04,23.95
"1979","TRINITY_DN27096_c0_g1",-2.29882013650496,0.982707909541633,-5.53578056210773,0.000142550832619517,0.002977527779189,1.32028930353379,124.69,213.13,132,92.63,76,9,27,20,43,24
"1980","TRINITY_DN27120_c1_g1",1.77529897376924,-0.849169208278562,4.47633159561504,0.00081116124324231,0.00902800719893442,-0.309511638235898,8,9,6,5.25,24.06,31.02,14.03,22,36,31
"1981","TRINITY_DN27126_c0_g1",-1.38778062695999,-0.217143420566602,-4.11792577375769,0.0015109419480896,0.0136308560667614,-0.870266673994825,64,37,30,26,43,15,20,11,9,13
"1982","TRINITY_DN27129_c0_g1",-2.76373590051003,-1.4992666062809,-4.16005940797745,0.00140327097739354,0.0130070401723606,-1.01634800186496,33.98,30,26,14,36,3,6,3,8,0
"1983","TRINITY_DN27130_c0_g1",-1.86545734444981,-0.661321758689638,-5.19512901092145,0.000245119302466502,0.00418333353638391,0.744137377434254,44,29,39,20,47,12,4,11,11,3
"1984","TRINITY_DN27240_c0_g1",1.39206716565272,-1.40039852898297,3.04063767517788,0.0105632728549972,0.0499293584667866,-2.53844687990722,14,7.25,5.32,4.09,7.56,14.69,5.41,21.32,31.05,10.09
"1985","TRINITY_DN27246_c0_g1",1.81995657368458,-1.97511912199615,4.03723164266978,0.00174173754509454,0.0149400483859387,-1.19808974810165,10.88,4.96,2.35,2.44,3.44,10.73,9.38,10.76,17.24,9.53
"1986","TRINITY_DN27291_c0_g1",3.26550097434063,-1.55403568416207,6.86286486800446,2.01203433514822e-05,0.000918862800361434,1.57395456361706,4,2,4,4,5,24,22,32,32,24
"1987","TRINITY_DN27304_c0_g1",-1.48049357257822,-1.18236390957243,-3.40064243386138,0.00546644019563979,0.0321954681841953,-1.97826881982486,33.66,14.97,16.22,15.92,33.96,9.91,1.12,4.96,9.43,6.76
"1988","TRINITY_DN27357_c0_g1",-2.41381627987636,-0.35804496583363,-4.89740621631886,0.000398950395095196,0.00569933026205807,0.339862117729519,73.07,66.07,24.03,39.05,65.05,5,10,12.02,9.01,4.01
"1989","TRINITY_DN27361_c0_g2",-1.27032992752705,-0.0955538922424252,-4.71336576285576,0.000542434614800912,0.00688852699828073,0.0815562783645474,41,28,56,37,47,10,11,20,18,16
"1990","TRINITY_DN27363_c0_g1",-1.92537582945635,0.569866001957222,-7.07406309008419,1.50556903990411e-05,0.000762471188542127,3.43499398683135,90,97,78,82,56,16,26,21,18,15
"1991","TRINITY_DN27368_c0_g1",1.49040004051737,-0.790164075600403,3.70545809344842,0.00314724790663172,0.0221308288157215,-1.50463553060032,4.15,11.5,20.87,7.18,15.23,22.23,20.11,20.51,35.18,24.28
"1992","TRINITY_DN2740_c1_g1",-1.24277093168131,0.146828597417795,-3.28674765080157,0.00672934929013466,0.0370349121966725,-2.32634165191265,35.04,52.16,64.96,35.31,62.54,13.5,4.58,19.72,44.48,22.15
"1993","TRINITY_DN27406_c3_g1",1.55076295182937,0.248830856697352,4.835031163927,0.000442502085194115,0.00604423177192193,0.260487949042331,12.34,13.04,34.89,29.1,19.45,43.72,49.22,53.11,58.63,61.85
"1994","TRINITY_DN27425_c0_g1",-2.2357123380428,-1.60386442114118,-5.198632752703,0.000243736219722957,0.00416807505265561,0.31410518880934,18.02,26.55,21.1,18.18,19.34,1.07,2.14,4.36,4.41,2.13
"1995","TRINITY_DN27445_c0_g1",1.14555904092068,3.16863683756153,5.85175864681703,8.74913047998707e-05,0.00220006452120655,1.54794014628617,213.63,177.19,184.54,101.75,160.69,386.73,309.6,253.46,531.61,387.15
"1996","TRINITY_DN27456_c0_g1",1.45503811913245,1.12025728479876,3.20499498286807,0.00781502011020304,0.0409702900061738,-2.62152075397674,33,46,35,34,37,37,108,90,110,209
"1997","TRINITY_DN27463_c0_g1",1.52773520086309,-0.897348018401965,3.53060739245553,0.00431626829142518,0.0274784714194598,-1.78169384087753,10.72,6.01,11.98,14.98,7.54,45.84,13.4,25.11,28.61,12
"1998","TRINITY_DN27481_c0_g1",-1.35313114132516,-1.23953504458511,-3.43894799876428,0.00509819161793986,0.0307150797841567,-1.91808931640157,33,19,21,13,16,4,3,4,10,11
"1999","TRINITY_DN27506_c1_g1",-1.775791436294,0.201256324532243,-6.18433232939452,5.31328541984679e-05,0.00164108408444569,2.24369770785144,85.49,50.72,57.77,45.84,64.18,16.43,13.45,8.36,35.09,10.27
"2000","TRINITY_DN27512_c3_g1",1.27290651255331,-0.764573475575041,3.54904108733795,0.00417443203902003,0.0269209785433174,-1.7651212954172,25,6,9,14,10,26,23,18,31,18
"2001","TRINITY_DN27528_c0_g1",-1.55908163808409,-0.72482765934889,-3.89575660969077,0.00223852991029388,0.0176151447266774,-1.19948414010583,39.31,30.16,38.12,11.19,39.45,7.74,8.91,6.75,12.26,5.6
"2002","TRINITY_DN27535_c0_g1",1.54883618479174,1.10778857061001,3.97417341729121,0.00194734598182634,0.0161190222641176,-1.26058022671138,87,13,30,32,49,89.01,140.04,75,129,78
"2003","TRINITY_DN27537_c0_g1",-1.10994891330127,0.970023805836154,-5.00637441319186,0.000333327262111751,0.00508144678422561,0.479953217305596,66,81,118,56,88,44,26,37,39,27
